contact_key,source_contact_ids,first_name,last_name,email,phone,company_key,country,language,persona_type,opt_in_status,created_ts,updated_ts
CT00126,SRC-00126-1,Paula,Meyer,paula.meyer126@hoffmannexpoltd.com,+49 170 1449886,CO0357,Spain,en,media_contact,0,2027-05-11T13:53:40Z,2027-01-26T08:19:49Z
CT00127,SRC-00127-1|SRC-00127-2,Hanna,Klein,hanna.klein127@meyereventkg.com,+49 170 1854332,CO0292,Belgium,fr,exhibitor_contact,0,2028-06-03T13:54:31Z,2027-08-19T07:31:25Z
CT00128,SRC-00128-1,Lukas,Koch,lukas.koch128@neumannsolutionsgroup.com,+49 170 9863551,CO0366,Poland,de,media_contact,1,2026-05-11T11:57:41Z,2028-05-04T14:07:31Z
CT00129,SRC-00129-1|SRC-00129-2|SRC-00129-3,Tim,Werner,tim.werner129@schmidtconsultingholding.com,+49 170 8859576,CO0437,France,en,professional_visitor,1,2028-05-03T20:43:41Z,2028-01-08T19:30:51Z
CT00130,SRC-00130-1,Lukas,Klein,lukas.klein130@kochdigitalltd.com,+49 170 1789356,CO0121,UK,de,professional_visitor,1,2028-01-02T17:10:11Z,2028-10-28T07:51:04Z
CT00131,SRC-00131-1|SRC-00131-2|SRC-00131-3,Elena,Hoffmann,elena.hoffmann131@schmidtconsultingholding.com,+49 170 9646766,CO0437,France,es,exhibitor_contact,0,2028-06-15T19:29:53Z,2026-08-16T08:50:39Z
CT00132,SRC-00132-1|SRC-00132-2|SRC-00132-3,Lukas,Becker,lukas.becker132@hoffmanndigitalse.com,+49 170 7102492,CO0079,Poland,fr,private_visitor,0,2027-02-18T14:26:49Z,2026-01-14T10:53:51Z
CT00133,SRC-00133-1|SRC-00133-2,Tom,Kruger,tom.kruger133@wernerpartnersse.com,+49 170 9659648,CO0460,Belgium,pl,professional_visitor,0,2028-06-25T09:49:00Z,2028-11-25T08:05:21Z
CT00134,SRC-00134-1|SRC-00134-2|SRC-00134-3,Elena,Lange,elena.lange134@wagnerfairse.com,+49 170 9720433,CO0030,Poland,fr,media_contact,1,2027-09-16T18:47:20Z,2027-12-06T07:52:17Z
CT00135,SRC-00135-1|SRC-00135-2|SRC-00135-3,Mia,Neumann,mia.neumann135@schmidteventholding.com,+49 170 7786479,CO0455,France,pl,private_visitor,1,2026-06-22T07:34:21Z,2028-03-09T18:46:47Z
CT00136,SRC-00136-1|SRC-00136-2,Marie,Richter,marie.richter136@wagnerdigitalholding.com,+49 170 8092498,CO0124,Belgium,es,exhibitor_contact,0,2028-02-03T11:40:32Z,2027-12-27T08:03:48Z
CT00137,SRC-00137-1,Paula,Neumann,paula.neumann137@hartmannservicesag.com,+49 170 3458755,CO0233,Belgium,nl,media_contact,1,2026-06-17T08:03:27Z,2026-09-24T14:13:28Z
CT00138,SRC-00138-1|SRC-00138-2,Mia,Zimmermann,mia.zimmermann138@wagnermarketag.com,+49 170 3732048,CO0375,UK,en,partner_contact,0,2028-09-19T18:29:08Z,2028-11-17T20:33:07Z
CT00139,SRC-00139-1,Ben,Hartmann,ben.hartmann139@hoffmanndigitalse.com,+49 170 7232188,CO0079,Poland,fr,professional_visitor,1,2027-08-26T14:01:50Z,2026-10-20T09:50:37Z
CT00140,SRC-00140-1|SRC-00140-2|SRC-00140-3,Ben,Kruger,ben.kruger140@hartmannexpose.com,+49 170 6195935,CO0247,Italy,es,media_contact,1,2028-02-12T14:53:46Z,2026-09-29T19:08:32Z
CT00141,SRC-00141-1|SRC-00141-2,Ben,Hoffmann,ben.hoffmann141@hoffmanngroupholding.com,+49 170 2485285,CO0377,UK,pl,private_visitor,0,2027-09-25T15:41:07Z,2026-06-24T10:39:34Z
CT00142,SRC-00142-1|SRC-00142-2|SRC-00142-3,Marie,Hoffmann,marie.hoffmann142@hartmannmediaag.com,+49 170 6375942,CO0044,Netherlands,it,partner_contact,0,2028-10-03T20:59:01Z,2027-11-28T13:11:26Z
CT00143,SRC-00143-1|SRC-00143-2|SRC-00143-3,Nina,Schulz,nina.schulz143@neumannholdingskg.com,+49 170 1981497,CO0014,Belgium,fr,media_contact,0,2027-10-18T09:26:57Z,2027-10-26T11:24:52Z
CT00144,SRC-00144-1|SRC-00144-2|SRC-00144-3,Marie,Becker,marie.becker144@hartmannsystemsltd.com,+49 170 3106737,CO0127,Italy,fr,partner_contact,1,2028-07-02T08:54:40Z,2028-10-21T10:50:09Z
CT00145,SRC-00145-1|SRC-00145-2,Felix,Meyer,felix.meyer145@meyerexpoholding.com,+49 170 5585262,CO0031,Belgium,es,professional_visitor,1,2027-12-21T20:40:13Z,2028-11-11T11:02:10Z
CT00146,SRC-00146-1|SRC-00146-2|SRC-00146-3,Elena,Kruger,elena.kruger146@kleinconsultingag.com,+49 170 9469478,CO0108,Austria,pl,professional_visitor,1,2027-06-20T19:45:28Z,2027-07-14T10:42:20Z
CT00147,SRC-00147-1|SRC-00147-2|SRC-00147-3,Tom,Schmitt,tom.schmitt147@neumannholdingsgroup.com,+49 170 9203667,CO0459,Switzerland,pl,media_contact,0,2026-06-08T15:01:57Z,2028-06-30T17:07:22Z
CT00148,SRC-00148-1,Luca,Neumann,luca.neumann148@hartmannsystemsgroup.com,+49 170 6086491,CO0099,Austria,pl,private_visitor,0,2028-10-08T12:02:17Z,2028-10-06T18:45:38Z
CT00149,SRC-00149-1,Noah,Lange,noah.lange149@kleineventltd.com,+49 170 3151617,CO0090,Spain,nl,exhibitor_contact,0,2027-06-16T16:54:14Z,2028-12-07T18:50:17Z
CT00150,SRC-00150-1|SRC-00150-2,Julia,Schmidt,julia.schmidt150@kochconnectag.com,+49 170 8256954,CO0438,Spain,pl,media_contact,1,2026-09-07T17:33:29Z,2028-10-11T12:33:48Z
CT00151,SRC-00151-1,Tim,Koch,tim.koch151@kochsolutionsgmbh.com,+49 170 6523472,CO0101,Germany,fr,exhibitor_contact,0,2026-02-27T14:27:51Z,2026-02-19T16:51:40Z
CT00152,SRC-00152-1,Noah,Hoffmann,noah.hoffmann152@neumannserviceskg.com,+49 170 8490291,CO0392,Belgium,es,exhibitor_contact,0,2026-05-05T07:24:20Z,2026-05-14T19:08:03Z
CT00153,SRC-00153-1|SRC-00153-2,Noah,Meyer,noah.meyer153@hartmannservicesag.com,+49 170 8788136,CO0233,Belgium,pl,media_contact,0,2027-11-27T17:43:50Z,2026-02-23T14:33:21Z
CT00154,SRC-00154-1|SRC-00154-2|SRC-00154-3,Marie,Kruger,marie.kruger154@neumanneventse.com,+49 170 7001942,CO0263,Poland,fr,partner_contact,0,2026-10-29T14:19:38Z,2027-12-04T11:23:00Z
CT00155,SRC-00155-1,Julia,Bauer,julia.bauer155@kocheventltd.com,+49 170 6730290,CO0403,France,en,media_contact,1,2027-11-10T20:37:36Z,2027-11-19T16:19:26Z
CT00156,SRC-00156-1,Anna,Neumann,anna.neumann156@schmidtpartnersse.com,+49 170 7004341,CO0006,Poland,de,partner_contact,0,2026-10-19T11:28:12Z,2028-01-08T07:01:12Z
CT00157,SRC-00157-1|SRC-00157-2|SRC-00157-3,Anna,Hoffmann,anna.hoffmann157@schmidtmediakg.com,+49 170 2861751,CO0195,Poland,fr,private_visitor,1,2028-07-23T10:23:51Z,2028-02-02T17:10:33Z
CT00158,SRC-00158-1,Julian,Schmitt,julian.schmitt158@wagnersolutionsse.com,+49 170 6497568,CO0151,Poland,en,exhibitor_contact,1,2026-09-16T20:32:37Z,2028-09-28T10:46:05Z
CT00159,SRC-00159-1|SRC-00159-2,Lea,Zimmermann,lea.zimmermann159@bauergroupgroup.com,+49 170 8948342,CO0367,France,fr,partner_contact,1,2026-03-16T10:14:57Z,2027-02-20T14:55:15Z
CT00160,SRC-00160-1|SRC-00160-2|SRC-00160-3,Ben,Hoffmann,ben.hoffmann160@neumanneventse.com,+49 170 6643418,CO0263,Poland,it,media_contact,1,2028-06-04T13:23:51Z,2028-10-15T12:17:24Z
CT00161,SRC-00161-1|SRC-00161-2|SRC-00161-3,Clara,Neumann,clara.neumann161@bauergroupholding.com,+49 170 4360587,CO0020,Spain,fr,private_visitor,1,2027-05-28T11:47:52Z,2027-07-17T10:45:38Z
CT00162,SRC-00162-1|SRC-00162-2|SRC-00162-3,Anna,Zimmermann,anna.zimmermann162@langeconnectag.com,+49 170 3504521,CO0335,Poland,pl,media_contact,0,2027-04-10T18:47:13Z,2028-08-29T10:33:37Z
CT00163,SRC-00163-1|SRC-00163-2|SRC-00163-3,Max,Meyer,max.meyer163@hoffmanngroupkg.com,+49 170 6950248,CO0256,Switzerland,fr,private_visitor,1,2028-05-21T17:48:25Z,2027-09-06T12:37:01Z
CT00164,SRC-00164-1|SRC-00164-2,Sofia,Bauer,sofia.bauer164@bauerholdingsltd.com,+49 170 2068863,CO0486,France,es,media_contact,0,2028-08-30T08:21:36Z,2028-07-13T17:57:19Z
CT00165,SRC-00165-1,Lea,Wagner,lea.wagner165@hartmannservicesag.com,+49 170 7184958,CO0233,Belgium,es,exhibitor_contact,0,2027-11-01T20:58:26Z,2028-03-11T09:07:08Z
CT00166,SRC-00166-1|SRC-00166-2|SRC-00166-3,Lukas,Schulz,lukas.schulz166@neumannexpogroup.com,+49 170 6206200,CO0310,Spain,es,private_visitor,1,2027-07-19T10:00:09Z,2028-07-01T08:52:25Z
CT00167,SRC-00167-1,Johannes,Schulz,johannes.schulz167@langedigitalholding.com,+49 170 4012820,CO0213,Italy,es,media_contact,1,2028-02-27T17:11:44Z,2026-07-15T13:44:02Z
CT00168,SRC-00168-1|SRC-00168-2,Lea,Wolf,lea.wolf168@wernerfairse.com,+49 170 3765541,CO0210,France,fr,private_visitor,0,2028-08-04T07:04:40Z,2028-08-03T13:21:47Z
CT00169,SRC-00169-1,Paula,Richter,paula.richter169@kochdigitalholding.com,+49 170 3862010,CO0431,Poland,pl,exhibitor_contact,0,2026-12-29T11:07:34Z,2028-03-11T09:04:42Z
CT00170,SRC-00170-1|SRC-00170-2,David,Braun,david.braun170@meyersystemsgmbh.com,+49 170 8448860,CO0354,Spain,de,partner_contact,0,2026-04-10T19:24:49Z,2027-02-18T10:23:58Z
CT00171,SRC-00171-1|SRC-00171-2,Lea,Becker,lea.becker171@langepartnersgroup.com,+49 170 6413664,CO0418,UK,es,private_visitor,0,2028-03-20T13:07:14Z,2027-03-14T08:22:20Z
CT00172,SRC-00172-1,Amelie,Werner,amelie.werner172@hoffmanngroupkg.com,+49 170 9995633,CO0256,Switzerland,pl,partner_contact,0,2027-05-31T08:38:20Z,2028-03-06T17:59:49Z
CT00173,SRC-00173-1,Amelie,Becker,amelie.becker173@neumannconsultinggmbh.com,+49 170 8189001,CO0159,Poland,pl,private_visitor,0,2026-05-03T09:23:31Z,2027-08-31T10:09:24Z
CT00174,SRC-00174-1|SRC-00174-2|SRC-00174-3,Nina,Koch,nina.koch174@kleinfairkg.com,+49 170 1907210,CO0106,Switzerland,nl,private_visitor,0,2028-02-21T15:20:11Z,2028-06-24T17:00:04Z
CT00175,SRC-00175-1,Hanna,Koch,hanna.koch175@neumannfairltd.com,+49 170 5177013,CO0218,Poland,fr,professional_visitor,1,2027-02-17T11:55:50Z,2028-09-12T08:23:25Z
CT00176,SRC-00176-1|SRC-00176-2,Max,Hoffmann,max.hoffmann176@langedigitalkg.com,+49 170 9067229,CO0146,Poland,de,professional_visitor,0,2028-08-19T10:09:58Z,2027-01-24T07:00:55Z
CT00177,SRC-00177-1|SRC-00177-2,Marie,Schulz,marie.schulz177@wagnersolutionskg.com,+49 170 5282525,CO0100,Switzerland,pl,professional_visitor,1,2028-01-25T18:03:41Z,2028-02-29T13:47:15Z
CT00178,SRC-00178-1,Luca,Schulz,luca.schulz178@kochtradeltd.com,+49 170 2548634,CO0007,Switzerland,nl,media_contact,1,2026-06-14T15:58:12Z,2028-05-16T09:53:27Z
CT00179,SRC-00179-1|SRC-00179-2|SRC-00179-3,Tim,Wagner,tim.wagner179@schmidtconsultingltd.com,+49 170 6777952,CO0056,Spain,pl,private_visitor,1,2027-03-06T18:25:44Z,2027-09-23T07:10:52Z
CT00180,SRC-00180-1,Hanna,Schulz,hanna.schulz180@kochservicesgroup.com,+49 170 4065690,CO0103,Germany,pl,private_visitor,1,2028-04-17T14:40:58Z,2026-08-12T20:40:10Z
CT00181,SRC-00181-1,Johannes,Schmidt,johannes.schmidt181@kochexpogroup.com,+49 170 9763319,CO0050,Belgium,pl,exhibitor_contact,1,2028-12-01T19:17:59Z,2028-09-22T14:48:21Z
CT00182,SRC-00182-1|SRC-00182-2,Johannes,Becker,johannes.becker182@hartmannsystemsgmbh.com,+49 170 7741225,CO0002,Italy,nl,private_visitor,0,2026-09-09T20:33:17Z,2027-05-25T12:28:39Z
CT00183,SRC-00183-1|SRC-00183-2,Finn,Wolf,finn.wolf183@wagnersolutionsag.com,+49 170 4918463,CO0348,France,es,media_contact,1,2026-06-16T12:27:59Z,2028-09-02T17:54:44Z
CT00184,SRC-00184-1,Ben,Hoffmann,ben.hoffmann184@schmidtgroupkg.com,+49 170 6055785,CO0255,Switzerland,pl,partner_contact,1,2026-12-11T14:07:30Z,2027-05-09T10:13:10Z
CT00185,SRC-00185-1|SRC-00185-2|SRC-00185-3,Julia,Zimmermann,julia.zimmermann185@neumannsolutionsse.com,+49 170 6583476,CO0047,UK,pl,private_visitor,0,2027-12-04T13:58:45Z,2028-02-21T17:41:50Z
CT00186,SRC-00186-1|SRC-00186-2,Julian,Braun,julian.braun186@hoffmannfairkg.com,+49 170 7124083,CO0217,Austria,pl,private_visitor,0,2026-08-07T13:00:34Z,2028-08-01T12:09:52Z
CT00187,SRC-00187-1|SRC-00187-2,Lukas,Bauer,lukas.bauer187@meyermediaag.com,+49 170 7320122,CO0254,Germany,de,professional_visitor,0,2027-03-08T20:46:59Z,2027-04-06T18:47:03Z
CT00188,SRC-00188-1|SRC-00188-2|SRC-00188-3,Tim,Bauer,tim.bauer188@kleinmediagmbh.com,+49 170 7606405,CO0359,Belgium,de,private_visitor,1,2026-04-21T20:59:45Z,2027-09-15T14:41:10Z
CT00189,SRC-00189-1|SRC-00189-2|SRC-00189-3,Anna,Neumann,anna.neumann189@kleinpartnersltd.com,+49 170 2710400,CO0372,Poland,nl,private_visitor,1,2028-05-24T17:53:10Z,2026-04-26T08:22:30Z
CT00190,SRC-00190-1|SRC-00190-2,Amelie,Wagner,amelie.wagner190@neumannpartnerskg.com,+49 170 7410589,CO0399,Spain,fr,media_contact,1,2026-01-24T08:07:05Z,2026-09-07T14:41:42Z
CT00191,SRC-00191-1|SRC-00191-2,Sarah,Schmitt,sarah.schmitt191@kochholdingsgroup.com,+49 170 1331289,CO0095,Austria,it,partner_contact,1,2026-05-11T15:53:37Z,2026-09-12T19:48:13Z
CT00192,SRC-00192-1,Leon,Richter,leon.richter192@meyerpartnerskg.com,+49 170 2419525,CO0436,Austria,de,partner_contact,1,2028-01-15T15:10:27Z,2026-01-01T10:19:02Z
CT00193,SRC-00193-1,David,Schmidt,david.schmidt193@langedigitalgroup.com,+49 170 4155352,CO0122,France,en,professional_visitor,0,2026-10-02T16:35:13Z,2028-01-06T11:08:46Z
CT00194,SRC-00194-1,Emma,Schmitt,emma.schmitt194@schmidtconnectltd.com,+49 170 5519776,CO0105,Spain,nl,private_visitor,1,2028-11-13T16:10:26Z,2026-11-11T12:50:27Z
CT00195,SRC-00195-1|SRC-00195-2,Tim,Wolf,tim.wolf195@neumannpartnerskg.com,+49 170 3455003,CO0399,Spain,pl,private_visitor,1,2026-01-21T08:24:14Z,2028-02-15T08:50:59Z
CT00196,SRC-00196-1,Noah,Becker,noah.becker196@wernerpartnersse.com,+49 170 3864666,CO0460,Belgium,fr,media_contact,0,2027-12-08T19:47:43Z,2028-12-24T15:38:56Z
CT00197,SRC-00197-1|SRC-00197-2|SRC-00197-3,Paul,Koch,paul.koch197@wagnersolutionsag.com,+49 170 8016965,CO0348,France,nl,media_contact,0,2028-06-17T12:51:29Z,2028-10-25T11:17:27Z
CT00198,SRC-00198-1,Felix,Lange,felix.lange198@wagnerfairse.com,+49 170 5795781,CO0030,Poland,es,media_contact,0,2028-05-18T17:32:59Z,2026-10-07T14:31:32Z
CT00199,SRC-00199-1|SRC-00199-2|SRC-00199-3,Mia,Schulz,mia.schulz199@kochmediakg.com,+49 170 4776024,CO0346,Italy,en,exhibitor_contact,1,2026-10-01T15:22:03Z,2028-05-15T14:24:10Z
CT00200,SRC-00200-1,Tim,Hartmann,tim.hartmann200@wagnersolutionsltd.com,+49 170 8768806,CO0423,Austria,es,media_contact,0,2027-12-30T07:39:29Z,2027-11-04T11:22:06Z
CT00201,SRC-00201-1|SRC-00201-2,Amelie,Richter,amelie.richter201@hartmannconnectltd.com,+49 170 7633020,CO0116,Netherlands,fr,professional_visitor,1,2028-05-27T09:34:51Z,2027-07-06T08:28:42Z
CT00202,SRC-00202-1|SRC-00202-2|SRC-00202-3,Hanna,Zimmermann,hanna.zimmermann202@schmidtmediagmbh.com,+49 170 5459377,CO0492,Germany,de,media_contact,1,2028-10-11T19:43:45Z,2026-09-18T12:48:48Z
CT00203,SRC-00203-1|SRC-00203-2|SRC-00203-3,Paul,Hartmann,paul.hartmann203@kochtradeltd.com,+49 170 4967894,CO0007,Switzerland,de,professional_visitor,1,2026-01-17T13:30:18Z,2027-08-01T14:05:48Z
CT00204,SRC-00204-1|SRC-00204-2,Jonas,Kruger,jonas.kruger204@bauerpartnersse.com,+49 170 2729141,CO0102,Austria,nl,partner_contact,0,2027-01-22T20:37:40Z,2026-11-01T10:07:08Z
CT00205,SRC-00205-1|SRC-00205-2,Lukas,Schmidt,lukas.schmidt205@wernerholdingsse.com,+49 170 1866635,CO0262,UK,fr,exhibitor_contact,1,2028-01-15T11:22:45Z,2028-05-06T10:20:57Z
CT00206,SRC-00206-1,Anna,Schmitt,anna.schmitt206@braunconnectltd.com,+49 170 6556810,CO0395,Italy,fr,professional_visitor,1,2027-05-03T17:17:13Z,2028-02-26T08:56:06Z
CT00207,SRC-00207-1,Finn,Zimmermann,finn.zimmermann207@schmidtexpokg.com,+49 170 9951610,CO0390,Austria,nl,private_visitor,0,2026-09-19T10:26:35Z,2027-06-02T19:54:54Z
CT00208,SRC-00208-1|SRC-00208-2,Johannes,Bauer,johannes.bauer208@wernerpartnersgroup.com,+49 170 9305156,CO0380,Italy,nl,partner_contact,0,2026-12-05T14:48:32Z,2028-02-26T15:49:24Z
CT00209,SRC-00209-1,Laura,Schmitt,laura.schmitt209@kochdigitalag.com,+49 170 4756912,CO0061,Austria,de,partner_contact,0,2027-08-21T07:40:09Z,2027-07-23T09:17:55Z
CT00210,SRC-00210-1|SRC-00210-2|SRC-00210-3,Paul,Wolf,paul.wolf210@meyergroupse.com,+49 170 5429825,CO0043,Italy,nl,private_visitor,1,2027-08-27T12:03:40Z,2026-01-22T20:22:14Z
CT00211,SRC-00211-1|SRC-00211-2|SRC-00211-3,Finn,Braun,finn.braun211@wernergroupgroup.com,+49 170 5317535,CO0485,Switzerland,pl,partner_contact,0,2028-06-24T10:20:17Z,2027-02-22T16:40:51Z
CT00212,SRC-00212-1,Anna,Klein,anna.klein212@bauerfairgroup.com,+49 170 7613533,CO0084,Poland,nl,partner_contact,0,2026-05-23T09:04:27Z,2027-05-18T14:58:41Z
CT00213,SRC-00213-1,Ben,Hoffmann,ben.hoffmann213@hartmannfairgroup.com,+49 170 5490530,CO0128,Austria,en,partner_contact,0,2026-01-20T19:06:34Z,2027-11-25T20:45:05Z
CT00214,SRC-00214-1,Elena,Kruger,elena.kruger214@wernerfairgmbh.com,+49 170 4763343,CO0073,Italy,de,private_visitor,1,2028-02-29T09:22:41Z,2027-08-11T10:58:56Z
CT00215,SRC-00215-1,Clara,Schmidt,clara.schmidt215@neumannexpogroup.com,+49 170 3987481,CO0310,Spain,it,partner_contact,1,2027-01-07T17:27:09Z,2027-09-10T16:52:18Z
CT00216,SRC-00216-1|SRC-00216-2,Emma,Wolf,emma.wolf216@neumannmarketgroup.com,+49 170 8494305,CO0076,Spain,nl,media_contact,0,2026-08-20T16:27:46Z,2027-07-25T09:05:20Z
CT00217,SRC-00217-1|SRC-00217-2|SRC-00217-3,Julia,Wolf,julia.wolf217@langetradeholding.com,+49 170 5125653,CO0071,Spain,it,media_contact,1,2028-12-29T14:34:34Z,2027-04-17T13:05:37Z
CT00218,SRC-00218-1,Jonas,Neumann,jonas.neumann218@hartmannsystemsgmbh.com,+49 170 1287807,CO0002,Italy,fr,partner_contact,1,2026-10-01T08:03:58Z,2027-12-17T12:54:54Z
CT00219,SRC-00219-1|SRC-00219-2|SRC-00219-3,Sarah,Becker,sarah.becker219@langeexpoltd.com,+49 170 2237660,CO0340,Switzerland,it,partner_contact,0,2026-03-03T09:23:09Z,2026-06-11T10:04:00Z
CT00220,SRC-00220-1,Anna,Klein,anna.klein220@meyerfairkg.com,+49 170 2006646,CO0057,Austria,nl,exhibitor_contact,0,2028-10-27T09:00:25Z,2028-05-17T17:56:29Z
CT00221,SRC-00221-1,Sofia,Werner,sofia.werner221@neumanneventltd.com,+49 170 7581550,CO0029,Switzerland,en,partner_contact,0,2028-08-17T14:20:41Z,2028-04-09T20:24:10Z
CT00222,SRC-00222-1,Anna,Koch,anna.koch222@wagnerpartnersgmbh.com,+49 170 2786178,CO0145,Belgium,de,private_visitor,0,2027-09-26T10:35:12Z,2026-03-08T10:17:05Z
CT00223,SRC-00223-1|SRC-00223-2,Emma,Becker,emma.becker223@kocheventgroup.com,+49 170 9448643,CO0170,UK,de,partner_contact,0,2026-02-18T16:50:24Z,2028-09-03T16:55:54Z
CT00224,SRC-00224-1|SRC-00224-2|SRC-00224-3,Felix,Hartmann,felix.hartmann224@braunservicesag.com,+49 170 9779300,CO0265,Netherlands,pl,professional_visitor,1,2026-09-26T12:18:23Z,2028-06-01T07:57:45Z
CT00225,SRC-00225-1|SRC-00225-2,Nina,Schulz,nina.schulz225@schmidttradegmbh.com,+49 170 3709058,CO0479,Belgium,de,professional_visitor,1,2027-12-25T08:04:11Z,2028-08-01T11:30:16Z
CT00226,SRC-00226-1|SRC-00226-2|SRC-00226-3,Julian,Werner,julian.werner226@wagnermarketholding.com,+49 170 3163996,CO0470,UK,it,professional_visitor,1,2028-02-05T08:43:26Z,2028-11-02T14:16:56Z
CT00227,SRC-00227-1|SRC-00227-2,Clara,Koch,clara.koch227@meyermarketgmbh.com,+49 170 2568722,CO0199,UK,fr,media_contact,1,2028-12-31T20:29:06Z,2026-06-25T09:46:06Z
CT00228,SRC-00228-1,Hanna,Wolf,hanna.wolf228@schmidtexpogmbh.com,+49 170 7380120,CO0291,France,de,professional_visitor,1,2028-08-27T10:03:13Z,2026-02-16T19:43:27Z
CT00229,SRC-00229-1,Laura,Schulz,laura.schulz229@wernersolutionsgmbh.com,+49 170 2550906,CO0426,Italy,it,professional_visitor,1,2026-12-03T10:22:26Z,2028-09-13T14:34:44Z
CT00230,SRC-00230-1,Finn,Wolf,finn.wolf230@hoffmannsolutionsag.com,+49 170 8695022,CO0008,France,en,media_contact,1,2026-08-21T19:43:26Z,2027-06-23T15:46:00Z
CT00231,SRC-00231-1|SRC-00231-2,Amelie,Schulz,amelie.schulz231@wernerfairholding.com,+49 170 4626181,CO0308,Netherlands,fr,private_visitor,0,2026-01-30T12:52:23Z,2026-02-03T11:57:19Z
CT00232,SRC-00232-1|SRC-00232-2,Felix,Hoffmann,felix.hoffmann232@bauerholdingsse.com,+49 170 3967808,CO0220,Spain,es,partner_contact,0,2028-06-11T13:18:54Z,2028-06-14T17:18:44Z
CT00233,SRC-00233-1|SRC-00233-2,Tom,Bauer,tom.bauer233@hoffmanndigitalgmbh.com,+49 170 7393458,CO0115,UK,de,private_visitor,1,2026-09-12T12:50:58Z,2028-08-08T13:58:52Z
CT00234,SRC-00234-1,Johannes,Kruger,johannes.kruger234@braungroupag.com,+49 170 1069752,CO0345,UK,it,exhibitor_contact,0,2026-02-23T09:50:23Z,2028-11-28T20:47:38Z
CT00235,SRC-00235-1|SRC-00235-2,Nina,Hartmann,nina.hartmann235@kleinpartnersholding.com,+49 170 4875025,CO0082,Belgium,de,private_visitor,0,2028-03-13T20:48:40Z,2027-06-17T20:35:10Z
CT00236,SRC-00236-1,Amelie,Neumann,amelie.neumann236@kochpartnersholding.com,+49 170 4720435,CO0096,France,fr,private_visitor,0,2028-02-14T19:16:42Z,2026-04-16T11:05:59Z
CT00237,SRC-00237-1|SRC-00237-2,Hanna,Braun,hanna.braun237@langesystemsse.com,+49 170 1368376,CO0052,Spain,it,exhibitor_contact,1,2026-06-06T10:43:26Z,2028-02-08T12:40:58Z
CT00238,SRC-00238-1,Noah,Werner,noah.werner238@neumannservicesholding.com,+49 170 3657314,CO0280,Italy,es,professional_visitor,0,2027-01-30T16:01:34Z,2026-02-17T15:32:48Z
CT00239,SRC-00239-1|SRC-00239-2|SRC-00239-3,Julia,Klein,julia.klein239@kochconnectgmbh.com,+49 170 9318172,CO0240,Poland,it,partner_contact,1,2027-01-31T11:11:12Z,2027-07-30T13:06:37Z
CT00240,SRC-00240-1|SRC-00240-2|SRC-00240-3,Sofia,Kruger,sofia.kruger240@kochservicesgroup.com,+49 170 6920939,CO0103,Germany,fr,exhibitor_contact,1,2026-12-09T07:32:16Z,2028-04-19T11:38:52Z
CT00241,SRC-00241-1|SRC-00241-2,Sarah,Wolf,sarah.wolf241@hoffmannmediakg.com,+49 170 6394902,CO0110,Netherlands,en,partner_contact,0,2028-02-29T11:38:13Z,2028-12-15T10:06:35Z
CT00242,SRC-00242-1|SRC-00242-2,Julia,Kruger,julia.kruger242@kleinconsultingholding.com,+49 170 6331518,CO0350,Netherlands,pl,professional_visitor,0,2027-02-08T07:51:31Z,2028-10-18T07:17:26Z
CT00243,SRC-00243-1|SRC-00243-2|SRC-00243-3,Sofia,Schmidt,sofia.schmidt243@neumannholdingsgroup.com,+49 170 9850211,CO0459,Switzerland,de,professional_visitor,0,2026-05-23T14:06:53Z,2028-04-30T18:19:17Z
CT00244,SRC-00244-1,Jonas,Schmidt,jonas.schmidt244@wagnersolutionsltd.com,+49 170 3327577,CO0423,Austria,de,professional_visitor,1,2027-04-09T09:05:12Z,2028-01-26T20:57:34Z
CT00245,SRC-00245-1,David,Hoffmann,david.hoffmann245@hoffmannpartnersgmbh.com,+49 170 7933921,CO0164,Austria,nl,media_contact,0,2028-12-04T15:15:36Z,2028-09-05T17:31:17Z
CT00246,SRC-00246-1,Clara,Zimmermann,clara.zimmermann246@meyerexpoholding.com,+49 170 1220253,CO0031,Belgium,nl,private_visitor,1,2028-02-28T10:31:06Z,2027-11-29T10:52:37Z
CT00247,SRC-00247-1|SRC-00247-2|SRC-00247-3,Sofia,Hoffmann,sofia.hoffmann247@braundigitalgroup.com,+49 170 9614497,CO0445,Poland,en,media_contact,0,2026-05-21T11:27:10Z,2027-09-22T20:36:41Z
CT00248,SRC-00248-1,Clara,Neumann,clara.neumann248@schmidtsystemsag.com,+49 170 3526985,CO0221,UK,it,partner_contact,1,2028-11-06T12:03:28Z,2027-07-13T12:06:03Z
CT00249,SRC-00249-1,David,Koch,david.koch249@wernerpartnerskg.com,+49 170 1598744,CO0059,Italy,es,professional_visitor,0,2026-05-15T15:06:17Z,2027-04-09T16:44:45Z
CT00250,SRC-00250-1|SRC-00250-2|SRC-00250-3,Tim,Werner,tim.werner250@hartmannconsultinggroup.com,+49 170 6122489,CO0245,Belgium,pl,private_visitor,0,2027-10-08T17:04:10Z,2027-01-19T12:57:29Z
CT00251,SRC-00251-1|SRC-00251-2,Lukas,Lange,lukas.lange251@langetradegmbh.com,+49 170 5152535,CO0001,Italy,it,exhibitor_contact,0,2026-02-05T16:43:18Z,2027-04-13T15:32:10Z
